,supply,return
2018-09-30T22:00:00Z,"73.5868,","73.2625961,"
2018-09-30T22:30:00Z,"73.688,","73.472,"
2018-09-30T23:00:00Z,"73.724,","73.544,"
2018-09-30T23:30:00Z,"73.75669,","73.544,"
2018-10-01T00:00:00Z,"73.7286,","73.544,"
2018-10-01T00:30:00Z,"73.6864,","73.616,"
2018-10-01T01:00:00Z,"73.55839,","73.616,"
2018-10-01T01:30:00Z,"73.4,","73.9363,"
2018-10-01T02:00:00Z,"73.328,","74.43761,"
2018-10-01T02:30:00Z,"73.3946,","75.00388,"
2018-10-01T03:00:00Z,"73.472,","75.37777,"
2018-10-01T03:30:00Z,"73.472,","75.17221,"
2018-10-01T04:00:00Z,"73.4,","74.67436,"
2018-10-01T04:30:00Z,"73.36572,","74.44745,"
2018-10-01T05:00:00Z,"73.39726,","74.33326,"
2018-10-01T05:30:00Z,"73.328,","74.228,"
2018-10-01T06:00:00Z,"73.4,","74.2233,"
2018-10-01T06:30:00Z,"73.5132751,","74.3,"
2018-10-01T07:00:00Z,"73.616,","74.516,"
2018-10-01T07:30:00Z,"73.6083,","74.6536,"
2018-10-01T08:00:00Z,"73.51632,","74.7722549,"
2018-10-01T08:30:00Z,"73.4618,","74.732,"
2018-10-01T09:00:00Z,"73.32303,","74.66,"
2018-10-01T09:30:00Z,"73.2322,","74.4964,"
2018-10-01T10:00:00Z,"73.184,","74.38133,"
2018-10-01T10:30:00Z,"73.112,","74.336,"
2018-10-01T11:00:00Z,"72.98291,","74.25264,"
2018-10-01T11:30:00Z,"72.932,","74.20431,"
2018-10-01T12:00:00Z,"72.86,","74.156,"
2018-10-01T12:30:00Z,"72.7697,","74.1352,"
2018-10-01T13:00:00Z,"72.536,","74.135704,"
2018-10-01T13:30:00Z,"72.48002,","74.156,"
2018-10-01T14:00:00Z,"72.608,","74.156,"
2018-10-01T14:30:00Z,"72.8166046,","74.1383,"
2018-10-01T15:00:00Z,"72.968,","74.12,"
2018-10-01T15:30:00Z,"73.148,","74.12,"
2018-10-01T16:00:00Z,"73.22994,","73.94,"
2018-10-01T16:30:00Z,"73.5654755,","73.71066,"
2018-10-01T17:00:00Z,"74.05719,","73.5203,"
2018-10-01T17:30:00Z,"74.588,","73.328,"
2018-10-01T18:00:00Z,"74.84771,","73.6923752,"
2018-10-01T18:30:00Z,"75.09535,","74.14515,"
2018-10-01T19:00:00Z,"75.2046661,","74.4328,"
2018-10-01T19:30:00Z,"75.38182,","74.71963,"
2018-10-01T20:00:00Z,"75.5256042,","75.00763,"
2018-10-01T20:30:00Z,"75.74,","75.38468,"
2018-10-01T21:00:00Z,"75.92,","75.83231,"
2018-10-01T21:30:00Z,"76.09929,","76.3628,"
2018-10-01T22:00:00Z,"76.2783,","76.8028641,"
2018-10-01T22:30:00Z,"76.4196,","77.11642,"
2018-10-01T23:00:00Z,"76.496,","77.2452,"
2018-10-01T23:30:00Z,"76.568,","77.1954651,"
2018-10-02T00:00:00Z,"76.5983,","76.95457,"
2018-10-02T00:30:00Z,"76.568,","76.6321945,"
2018-10-02T01:00:00Z,"76.532,","76.6951752,"
2018-10-02T01:30:00Z,"76.496,","77.08952,"
2018-10-02T02:00:00Z,"76.50584,","77.49518,"
2018-10-02T02:30:00Z,"76.568,","77.612,"
2018-10-02T03:00:00Z,"76.57935,","77.5606842,"
2018-10-02T03:30:00Z,"76.50837,","77.16139,"
2018-10-02T04:00:00Z,"76.4978,","76.59945,"
2018-10-02T04:30:00Z,"76.4582748,","75.9613953,"
2018-10-02T05:00:00Z,"76.388,","75.704,"
2018-10-02T05:30:00Z,"76.35524,","75.70004,"
2018-10-02T06:00:00Z,"76.34783,","75.704,"
2018-10-02T06:30:00Z,"76.388,","75.72591,"
2018-10-02T07:00:00Z,"76.3948,","75.75247,"
2018-10-02T07:30:00Z,"76.496,","75.776,"
2018-10-02T08:00:00Z,"76.5596848,","75.85794,"
2018-10-02T08:30:00Z,"76.55867,","75.9653,"
2018-10-02T09:00:00Z,"76.604,","76.1,"
2018-10-02T09:30:00Z,"76.54336,","76.1,"
2018-10-02T10:00:00Z,"76.5234,","76.064,"
2018-10-02T10:30:00Z,"76.496,","75.98763,"
2018-10-02T11:00:00Z,"76.4564,","75.92,"
2018-10-02T11:30:00Z,"76.388,","75.92,"
2018-10-02T12:00:00Z,"76.3709641,","75.8822,"
2018-10-02T12:30:00Z,"76.352,","75.848,"
2018-10-02T13:00:00Z,"76.2948,","75.7774,"
2018-10-02T13:30:00Z,"76.28,","75.812,"
2018-10-02T14:00:00Z,"76.28,","75.84526,"
2018-10-02T14:30:00Z,"76.2681961,","75.848,"
2018-10-02T15:00:00Z,"76.352,","75.884,"
2018-10-02T15:30:00Z,"76.3618,","75.8584,"
2018-10-02T16:00:00Z,"76.41508,","75.92,"
2018-10-02T16:30:00Z,"76.4683,","75.92,"
2018-10-02T17:00:00Z,"76.712,","75.78412,"
2018-10-02T17:30:00Z,"77.0719,","75.668,"
2018-10-02T18:00:00Z,"77.41101,","75.74,"
2018-10-02T18:30:00Z,"77.62701,","75.96553,"
2018-10-02T19:00:00Z,"77.7705,","76.5386,"
2018-10-02T19:30:00Z,"77.9139938,","76.9333038,"
2018-10-02T20:00:00Z,"77.8014,","77.036,"
2018-10-02T20:30:00Z,"77.6600647,","77.108,"
2018-10-02T21:00:00Z,"77.54,","77.216,"
2018-10-02T21:30:00Z,"77.5290451,","77.21682,"
2018-10-02T22:00:00Z,"77.54,","77.2877045,"
2018-10-02T22:30:00Z,"77.576,","77.252,"
2018-10-02T23:00:00Z,"77.58382,","77.24977,"
2018-10-02T23:30:00Z,"77.612,","77.18324,"
2018-10-03T00:00:00Z,"77.612,","77.21175,"
2018-10-03T00:30:00Z,"77.684,","77.144,"
2018-10-03T01:00:00Z,"77.756,","77.072,"
2018-10-03T01:30:00Z,"77.828,","77.0078049,"
2018-10-03T02:00:00Z,"77.8658,","77.008316,"
2018-10-03T02:30:00Z,"77.86481,","76.964,"
2018-10-03T03:00:00Z,"77.936,","76.928,"
2018-10-03T03:30:00Z,"77.972,","76.928,"
2018-10-03T04:00:00Z,"77.972,","76.89376,"
2018-10-03T04:30:00Z,"77.972,","76.82121,"
2018-10-03T05:00:00Z,"78.04177,","76.748,"
2018-10-03T05:30:00Z,"78.04076,","76.61049,"
2018-10-03T06:00:00Z,"78.044,","76.568,"
2018-10-03T06:30:00Z,"78.0132751,","76.532,"
2018-10-03T07:00:00Z,"78.008,","76.496,"
2018-10-03T07:30:00Z,"77.97829,","76.40057,"
2018-10-03T08:00:00Z,"77.9647,","76.388,"
2018-10-03T08:30:00Z,"77.8723145,","76.36031,"
2018-10-03T09:00:00Z,"77.756,","76.3788,"
2018-10-03T09:30:00Z,"77.63167,","76.37817,"
2018-10-03T10:00:00Z,"77.468,","76.50827,"
2018-10-03T10:30:00Z,"77.216,","76.8306046,"
2018-10-03T11:00:00Z,"77,","77.396904,"
2018-10-03T11:30:00Z,"76.87192,","77.71889,"
2018-10-03T12:00:00Z,"76.56539,","77.45247,"
2018-10-03T12:30:00Z,"76.4256,","76.12357,"
2018-10-03T13:00:00Z,"76.5495453,","75.42401,"
2018-10-03T13:30:00Z,"76.496,","75.3928,"
2018-10-03T14:00:00Z,"76.388,","75.4396,"
2018-10-03T14:30:00Z,"76.2583,","75.5708,"
2018-10-03T15:00:00Z,"76.172,","75.776,"
2018-10-03T15:30:00Z,"76.0758057,","75.9716,"
2018-10-03T16:00:00Z,"76.064,","76.1429,"
2018-10-03T16:30:00Z,"76.064,","76.28,"
2018-10-03T17:00:00Z,"76.028,","76.46538,"
2018-10-03T17:30:00Z,"75.992,","76.604,"
2018-10-03T18:00:00Z,"76.028,","76.676,"
2018-10-03T18:30:00Z,"76.0582047,","76.77969,"
2018-10-03T19:00:00Z,"76.064,","76.784,"
2018-10-03T19:30:00Z,"76.136,","76.82,"
2018-10-03T20:00:00Z,"76.2002945,","76.856,"
2018-10-03T20:30:00Z,"76.28,","76.856,"
2018-10-03T21:00:00Z,"76.352,","76.89281,"
2018-10-03T21:30:00Z,"76.46,","76.98565,"
2018-10-03T22:00:00Z,"76.568,","77,"
2018-10-03T22:30:00Z,"76.74729,","77.072,"
2018-10-03T23:00:00Z,"76.81889,","77.2144,"
2018-10-03T23:30:00Z,"76.856,","77.396,"
2018-10-04T00:00:00Z,"76.8883,","77.5358047,"
2018-10-04T00:30:00Z,"76.96817,","77.54,"
2018-10-04T01:00:00Z,"77.036,","77.47429,"
2018-10-04T01:30:00Z,"77.144,","77.3386,"
2018-10-04T02:00:00Z,"77.108,","77.0156,"
2018-10-04T02:30:00Z,"77.144,","76.69283,"
2018-10-04T03:00:00Z,"77.144,","76.5368,"
2018-10-04T03:30:00Z,"77.117836,","76.604,"
2018-10-04T04:00:00Z,"77.144,","76.712,"
2018-10-04T04:30:00Z,"77.1218948,","76.748,"
2018-10-04T05:00:00Z,"77.1226959,","76.784,"
2018-10-04T05:30:00Z,"77.144,","76.82,"
2018-10-04T06:00:00Z,"77.20059,","76.91259,"
2018-10-04T06:30:00Z,"77.2353,","76.9472961,"
2018-10-04T07:00:00Z,"77.2692,","77.036,"
2018-10-04T07:30:00Z,"77.252,","77,"
2018-10-04T08:00:00Z,"77.288,","77.01795,"
2018-10-04T08:30:00Z,"77.23304,","76.964,"
2018-10-04T09:00:00Z,"77.216,","76.928,"
2018-10-04T09:30:00Z,"77.1590042,","76.928,"
2018-10-04T10:00:00Z,"77.144,","76.928,"
2018-10-04T10:30:00Z,"77.072,","76.928,"
2018-10-04T11:00:00Z,"77.0242,","76.856,"
2018-10-04T11:30:00Z,"77.036,","76.856,"
2018-10-04T12:00:00Z,"76.99006,","76.784,"
2018-10-04T12:30:00Z,"76.928,","76.712,"
2018-10-04T13:00:00Z,"76.7402,","76.6682,"
2018-10-04T13:30:00Z,"76.67012,","76.70023,"
2018-10-04T14:00:00Z,"76.75337,","76.68137,"
2018-10-04T14:30:00Z,"76.93774,","76.7168655,"
2018-10-04T15:00:00Z,"77.039856,","76.712,"
2018-10-04T15:30:00Z,"77.18,","76.78582,"
2018-10-04T16:00:00Z,"77.28719,","76.89037,"
2018-10-04T16:30:00Z,"77.324,","77.0003,"
2018-10-04T17:00:00Z,"77.3593,","77.21461,"
2018-10-04T17:30:00Z,"77.36,","77.32329,"
2018-10-04T18:00:00Z,"77.396,","77.4303,"
2018-10-04T18:30:00Z,"77.396,","77.50177,"
2018-10-04T19:00:00Z,"77.42876,","77.5007553,"
2018-10-04T19:30:00Z,"77.4638,","77.4002,"
2018-10-04T20:00:00Z,"77.5338,","77.396,"
2018-10-04T20:30:00Z,"77.54,","77.324,"
2018-10-04T21:00:00Z,"77.612,","77.324,"
2018-10-04T21:30:00Z,"77.612,","77.35017,"
2018-10-04T22:00:00Z,"77.612,","77.44529,"
2018-10-04T22:30:00Z,"77.5881958,","77.468,"
2018-10-04T23:00:00Z,"77.54,","77.432,"
2018-10-04T23:30:00Z,"77.54,","77.3018951,"
2018-10-05T00:00:00Z,"77.56109,","77.04482,"
2018-10-05T00:30:00Z,"77.54,","76.7216949,"
2018-10-05T01:00:00Z,"77.468,","76.43435,"
2018-10-05T01:30:00Z,"77.41395,","76.54529,"
2018-10-05T02:00:00Z,"77.396,","76.6998,"
2018-10-05T02:30:00Z,"77.396,","76.7706146,"
2018-10-05T03:00:00Z,"77.36,","76.784,"
2018-10-05T03:30:00Z,"77.2737,","76.82,"
2018-10-05T04:00:00Z,"77.21303,","76.82,"
2018-10-05T04:30:00Z,"77.072,","76.8886,"
2018-10-05T05:00:00Z,"76.9973,","76.82,"
2018-10-05T05:30:00Z,"76.856,","76.748,"
2018-10-05T06:00:00Z,"76.712,","76.676,"
2018-10-05T06:30:00Z,"76.5362549,","76.604,"
2018-10-05T07:00:00Z,"76.3567657,","76.532,"
2018-10-05T07:30:00Z,"76.1417,","76.532,"
2018-10-05T08:00:00Z,"75.9335861,","76.43079,"
2018-10-05T08:30:00Z,"75.776,","76.388,"
2018-10-05T09:00:00Z,"75.5796661,","76.352,"
2018-10-05T09:30:00Z,"75.38,","76.244,"
2018-10-05T10:00:00Z,"75.2,","76.19614,"
2018-10-05T10:30:00Z,"75.0328751,","76.08976,"
2018-10-05T11:00:00Z,"74.8537,","76.0057,"
2018-10-05T11:30:00Z,"74.69083,","75.92,"
2018-10-05T12:00:00Z,"74.5124,","75.812,"
2018-10-05T12:30:00Z,"74.35315,","75.75715,"
2018-10-05T13:00:00Z,"74.1934,","75.6147,"
2018-10-05T13:30:00Z,"74.0993042,","75.5087,"
2018-10-05T14:00:00Z,"74.0341949,","75.4382,"
2018-10-05T14:30:00Z,"73.904,","75.3671951,"
2018-10-05T15:00:00Z,"73.832,","75.26003,"
2018-10-05T15:30:00Z,"73.76,","75.2,"
2018-10-05T16:00:00Z,"73.7343,","75.1743,"
2018-10-05T16:30:00Z,"73.69743,","75.13743,"
2018-10-05T17:00:00Z,"73.724,","75.164,"
2018-10-05T17:30:00Z,"73.724,","75.164,"
2018-10-05T18:00:00Z,"73.73779,","75.1709,"
2018-10-05T18:30:00Z,"73.80188,","75.20588,"
2018-10-05T19:00:00Z,"73.8733749,","75.2773743,"
2018-10-05T19:30:00Z,"73.94872,","75.38,"
2018-10-05T20:00:00Z,"74.0545959,","75.4586,"
2018-10-05T20:30:00Z,"74.1588,","75.56,"
2018-10-05T21:00:00Z,"74.26268,","75.59732,"
2018-10-05T21:30:00Z,"74.37231,","75.70431,"
2018-10-05T22:00:00Z,"74.444,","75.74,"
2018-10-05T22:30:00Z,"74.552,","75.776,"
2018-10-05T23:00:00Z,"74.62279,","75.776,"
2018-10-05T23:30:00Z,"74.73423,","75.776,"
2018-10-06T00:00:00Z,"74.8003,","75.7723,"
2018-10-06T00:30:00Z,"74.876,","75.70877,"
2018-10-06T01:00:00Z,"74.948,","75.704,"
2018-10-06T01:30:00Z,"75.0138,","75.6382,"
2018-10-06T02:00:00Z,"75.02,","75.632,"
2018-10-06T02:30:00Z,"75.0736,","75.6228,"
2018-10-06T03:00:00Z,"75.1027,","75.632,"
2018-10-06T03:30:00Z,"75.164,","75.668,"
2018-10-06T04:00:00Z,"75.1657944,","75.7057953,"
2018-10-06T04:30:00Z,"75.1652145,","75.704,"
2018-10-06T05:00:00Z,"75.2338,","75.74,"
2018-10-06T05:30:00Z,"75.236,","75.776,"
2018-10-06T06:00:00Z,"75.272,","75.808754,"
2018-10-06T06:30:00Z,"75.308,","75.812,"
2018-10-06T07:00:00Z,"75.31378,","75.812,"
2018-10-06T07:30:00Z,"75.3142853,","75.7865448,"
2018-10-06T08:00:00Z,"75.3646,","75.8408,"
2018-10-06T08:30:00Z,"75.308,","75.7847,"
2018-10-06T09:00:00Z,"75.3542,","75.8023,"
2018-10-06T09:30:00Z,"75.308,","75.776,"
2018-10-06T10:00:00Z,"75.308,","75.776,"
2018-10-06T10:30:00Z,"75.28564,","75.776,"
2018-10-06T11:00:00Z,"75.3383942,","75.7547,"
2018-10-06T11:30:00Z,"75.2882,","75.74,"
2018-10-06T12:00:00Z,"75.308,","75.704,"
2018-10-06T12:30:00Z,"75.308,","75.6148,"
2018-10-06T13:00:00Z,"75.3264542,","75.57845,"
2018-10-06T13:30:00Z,"75.308,","75.54002,"
2018-10-06T14:00:00Z,"75.2513046,","75.524,"
2018-10-06T14:30:00Z,"75.308,","75.5380554,"
2018-10-06T15:00:00Z,"75.4289856,","75.56,"
2018-10-06T15:30:00Z,"75.56,","75.64381,"
2018-10-06T16:00:00Z,"75.83391,","75.596,"
2018-10-06T16:30:00Z,"76.1576,","75.524,"
2018-10-06T17:00:00Z,"76.4426041,","75.5066,"
2018-10-06T17:30:00Z,"76.65552,","75.69325,"
2018-10-06T18:00:00Z,"76.88703,","76.07242,"
2018-10-06T18:30:00Z,"77,","76.37924,"
2018-10-06T19:00:00Z,"76.9500046,","76.712,"
2018-10-06T19:30:00Z,"76.964,","76.8308,"
2018-10-06T20:00:00Z,"77.036,","77.00994,"
2018-10-06T20:30:00Z,"77.0829849,","77.18943,"
2018-10-06T21:00:00Z,"77.20657,","77.288,"
2018-10-06T21:30:00Z,"77.252,","77.3314,"
2018-10-06T22:00:00Z,"77.33779,","77.396,"
2018-10-06T22:30:00Z,"77.401886,","77.432,"
2018-10-06T23:00:00Z,"77.47287,","77.49963,"
2018-10-06T23:30:00Z,"77.54,","77.57214,"
2018-10-07T00:00:00Z,"77.61484,","77.54284,"
2018-10-07T00:30:00Z,"77.684,","77.54,"
2018-10-07T01:00:00Z,"77.684,","77.504,"
2018-10-07T01:30:00Z,"77.648,","77.756,"
2018-10-07T02:00:00Z,"77.75579,","78.130806,"
2018-10-07T02:30:00Z,"77.7576,","78.33882,"
2018-10-07T03:00:00Z,"77.72274,","78.404,"
2018-10-07T03:30:00Z,"77.61849,","78.01684,"
2018-10-07T04:00:00Z,"77.5413055,","77.24241,"
2018-10-07T04:30:00Z,"77.5057,","76.47353,"
2018-10-07T05:00:00Z,"77.504,","76.06948,"
2018-10-07T05:30:00Z,"77.43747,","76.13276,"
2018-10-07T06:00:00Z,"77.5008,","76.2043,"
2018-10-07T06:30:00Z,"77.6083,","76.28,"
2018-10-07T07:00:00Z,"77.6433258,","76.352,"
2018-10-07T07:30:00Z,"77.684,","76.388,"
2018-10-07T08:00:00Z,"77.62457,","76.52521,"
2018-10-07T08:30:00Z,"77.612,","76.6482,"
2018-10-07T09:00:00Z,"77.5491257,","76.81037,"
2018-10-07T09:30:00Z,"77.468,","76.91667,"
2018-10-07T10:00:00Z,"77.432,","76.928,"
2018-10-07T10:30:00Z,"77.396,","76.928,"
2018-10-07T11:00:00Z,"77.36,","76.82,"
2018-10-07T11:30:00Z,"77.324,","76.8017,"
2018-10-07T12:00:00Z,"77.252,","76.784,"
2018-10-07T12:30:00Z,"77.23293,","76.784,"
2018-10-07T13:00:00Z,"77.0724,","76.748,"
2018-10-07T13:30:00Z,"76.94715,","76.784,"
2018-10-07T14:00:00Z,"76.9790039,","76.856,"
2018-10-07T14:30:00Z,"77.0639954,","76.856,"
2018-10-07T15:00:00Z,"77.18,","76.856,"
2018-10-07T15:30:00Z,"77.35005,","76.84505,"
2018-10-07T16:00:00Z,"78.01665,","76.66556,"
2018-10-07T16:30:00Z,"78.53819,","76.604,"
2018-10-07T17:00:00Z,"78.656,","76.9563,"
2018-10-07T17:30:00Z,"78.6635,","77.3144,"
2018-10-07T18:00:00Z,"78.404,","77.6559143,"
2018-10-07T18:30:00Z,"78.188,","77.9857941,"
2018-10-07T19:00:00Z,"78.0958252,","78.33243,"
2018-10-07T19:30:00Z,"78.008,","78.72739,"
2018-10-07T20:00:00Z,"77.864,","79.01085,"
2018-10-07T20:30:00Z,"77.8916855,","79.448,"
2018-10-07T21:00:00Z,"78.02433,","79.8463058,"
2018-10-07T21:30:00Z,"78.2493,","80.18889,"
2018-10-07T22:00:00Z,"78.52427,","80.5818558,"
2018-10-07T22:30:00Z,"78.77425,","80.8688354,"
2018-10-07T23:00:00Z,"78.894104,","81.0394058,"
2018-10-07T23:30:00Z,"79.10966,","80.98961,"
2018-10-08T00:00:00Z,"79.28392,","80.78,"
2018-10-08T00:30:00Z,"79.4670639,","80.5410843,"
2018-10-08T01:00:00Z,"79.52,","80.15806,"
2018-10-08T01:30:00Z,"79.60904,","80.2682953,"
2018-10-08T02:00:00Z,"79.7883,","80.708,"
2018-10-08T02:30:00Z,"80.01801,","80.852,"
2018-10-08T03:00:00Z,"80.168,","80.8087,"
2018-10-08T03:30:00Z,"80.24,","80.3921,"
2018-10-08T04:00:00Z,"80.27895,","79.664,"
2018-10-08T04:30:00Z,"80.2743,","78.8870239,"
2018-10-08T05:00:00Z,"80.2378,","78.1944,"
2018-10-08T05:30:00Z,"80.168,","77.9402542,"
2018-10-08T06:00:00Z,"80.16526,","77.972,"
2018-10-08T06:30:00Z,"80.1002,","78.008,"
2018-10-08T07:00:00Z,"80.1272354,","78.008,"
2018-10-08T07:30:00Z,"80.1017,","78.0666046,"
2018-10-08T08:00:00Z,"80.132,","78.0727,"
2018-10-08T08:30:00Z,"80.132,","78.08832,"
2018-10-08T09:00:00Z,"80.132,","78.188,"
2018-10-08T09:30:00Z,"80.0707,","78.224,"
2018-10-08T10:00:00Z,"79.988,","78.3193,"
2018-10-08T10:30:00Z,"79.88,","78.30989,"
2018-10-08T11:00:00Z,"79.8363953,","78.296,"
2018-10-08T11:30:00Z,"79.71541,","78.224,"
2018-10-08T12:00:00Z,"79.6254,","78.1514,"
2018-10-08T12:30:00Z,"79.5184,","78.08,"
2018-10-08T13:00:00Z,"79.43046,","78.08,"
2018-10-08T13:30:00Z,"79.3237,","78.188,"
2018-10-08T14:00:00Z,"79.232,","78.224,"
2018-10-08T14:30:00Z,"79.2534943,","78.296,"
2018-10-08T15:00:00Z,"79.2825,","78.35695,"
2018-10-08T15:30:00Z,"79.4989548,","78.3073,"
2018-10-08T16:00:00Z,"80.14275,","78.224,"
2018-10-08T16:30:00Z,"80.56887,","78.32581,"
2018-10-08T17:00:00Z,"80.78,","78.73743,"
2018-10-08T17:30:00Z,"80.51339,","79.0969238,"
2018-10-08T18:00:00Z,"80.06,","79.4569244,"
2018-10-08T18:30:00Z,"79.90606,","79.86763,"
2018-10-08T19:00:00Z,"79.68874,","80.29233,"
2018-10-08T19:30:00Z,"79.448,","80.73366,"
2018-10-08T20:00:00Z,"79.304,","81.1906052,"
2018-10-08T20:30:00Z,"79.36217,","81.633255,"
2018-10-08T21:00:00Z,"79.5768051,","82.02185,"
2018-10-08T21:30:00Z,"79.8273,","82.3358,"
2018-10-08T22:00:00Z,"80.07885,","82.59364,"
2018-10-08T22:30:00Z,"80.33005,","82.76,"
2018-10-08T23:00:00Z,"80.564,","82.76,"
2018-10-08T23:30:00Z,"80.760025,","82.64328,"
2018-10-09T00:00:00Z,"81.02512,","82.4969559,"
2018-10-09T00:30:00Z,"81.1898041,","82.148,"
2018-10-09T01:00:00Z,"81.356,","81.968,"
2018-10-09T01:30:00Z,"81.59064,","82.328,"
2018-10-09T02:00:00Z,"81.968,","82.58,"
2018-10-09T02:30:00Z,"82.28926,","82.58,"
2018-10-09T03:00:00Z,"82.36089,","82.43539,"
2018-10-09T03:30:00Z,"82.36775,","81.79195,"
2018-10-09T04:00:00Z,"82.3653259,","80.82025,"
2018-10-09T04:30:00Z,"82.328,","79.79297,"
2018-10-09T05:00:00Z,"82.328,","79.10798,"
2018-10-09T05:30:00Z,"82.328,","78.872,"
2018-10-09T06:00:00Z,"82.256,","78.9223,"
2018-10-09T06:30:00Z,"82.18927,","79.0298,"
2018-10-09T07:00:00Z,"82.17771,","79.16,"
2018-10-09T07:30:00Z,"82.1912,","79.17146,"
2018-10-09T08:00:00Z,"82.1922,","79.20654,"
2018-10-09T08:30:00Z,"82.256,","79.1703,"
2018-10-09T09:00:00Z,"82.2467957,","79.232,"
2018-10-09T09:30:00Z,"82.184,","79.268,"
2018-10-09T10:00:00Z,"82.112,","79.3687,"
2018-10-09T10:30:00Z,"81.9947739,","79.376,"
2018-10-09T11:00:00Z,"81.932,","79.3662643,"
2018-10-09T11:30:00Z,"81.8039246,","79.2642,"
2018-10-09T12:00:00Z,"81.68,","79.088,"
2018-10-09T12:30:00Z,"81.4591,","79.05018,"
2018-10-09T13:00:00Z,"81.03778,","79.0533,"
2018-10-09T13:30:00Z,"80.7868,","79.1603,"
2018-10-09T14:00:00Z,"80.76438,","79.2672958,"
2018-10-09T14:30:00Z,"80.78,","79.4093,"
2018-10-09T15:00:00Z,"80.90236,","79.51624,"
2018-10-09T15:30:00Z,"81.30844,","79.484,"
2018-10-09T16:00:00Z,"81.8879,","79.52,"
2018-10-09T16:30:00Z,"82.148,","79.78458,"
2018-10-09T17:00:00Z,"82.148,","80.11436,"
2018-10-09T17:30:00Z,"81.968,","80.43735,"
2018-10-09T18:00:00Z,"81.418045,","80.7606,"
2018-10-09T18:30:00Z,"81.0873947,","81.0928,"
2018-10-09T19:00:00Z,"80.86285,","81.46441,"
2018-10-09T19:30:00Z,"80.6,","81.8416443,"
2018-10-09T20:00:00Z,"80.348,","82.19475,"
2018-10-09T20:30:00Z,"80.28888,","82.5493,"
2018-10-09T21:00:00Z,"80.3759,","82.8036,"
2018-10-09T21:30:00Z,"80.51208,","83.012,"
2018-10-09T22:00:00Z,"80.7466,","83.12467,"
2018-10-09T22:30:00Z,"81.03312,","83.192,"
2018-10-09T23:00:00Z,"81.3013,","83.192,"
2018-10-09T23:30:00Z,"81.6386,","83.01342,"
2018-10-10T00:00:00Z,"81.968,","82.80039,"
2018-10-10T00:30:00Z,"82.3083038,","82.544,"
2018-10-10T01:00:00Z,"82.79174,","82.8318,"
2018-10-10T01:30:00Z,"83.15732,","82.87139,"
2018-10-10T02:00:00Z,"83.264,","82.832,"
2018-10-10T02:30:00Z,"83.1922,","82.20515,"
2018-10-10T03:00:00Z,"83.12244,","80.99348,"
2018-10-10T03:30:00Z,"83.08126,","79.5749,"
2018-10-10T04:00:00Z,"82.97729,","78.80298,"
2018-10-10T04:30:00Z,"82.870224,","78.8,"
2018-10-10T05:00:00Z,"82.7927551,","78.836,"
2018-10-10T05:30:00Z,"82.75525,","78.93925,"
2018-10-10T06:00:00Z,"82.76,","79.016,"
2018-10-10T06:30:00Z,"82.76,","79.05769,"
2018-10-10T07:00:00Z,"82.7014,","79.16,"
2018-10-10T07:30:00Z,"82.6812057,","79.26121,"
2018-10-10T08:00:00Z,"82.544,","79.3476944,"
2018-10-10T08:30:00Z,"82.4,","79.376,"
2018-10-10T09:00:00Z,"82.292,","79.4222,"
2018-10-10T09:30:00Z,"82.12285,","79.34,"
2018-10-10T10:00:00Z,"82.04,","79.3288651,"
2018-10-10T10:30:00Z,"81.9204,","79.304,"
2018-10-10T11:00:00Z,"81.8012,","79.34,"
2018-10-10T11:30:00Z,"81.716,","79.376,"
2018-10-10T12:00:00Z,"81.56582,","79.42691,"
2018-10-10T12:30:00Z,"81.4087,","79.448,"
2018-10-10T13:00:00Z,"81.0654,","79.484,"
2018-10-10T13:30:00Z,"80.83032,","79.592,"
2018-10-10T14:00:00Z,"80.8531952,","79.6808,"
2018-10-10T14:30:00Z,"81.09882,","79.808,"
2018-10-10T15:00:00Z,"81.14,","79.87504,"
2018-10-10T15:30:00Z,"81.13726,","79.916,"
2018-10-10T16:00:00Z,"81.536,","79.808,"
2018-10-10T16:30:00Z,"81.83576,","79.808,"
2018-10-10T17:00:00Z,"81.9992,","79.8559647,"
2018-10-10T17:30:00Z,"82.0797958,","80.096,"
2018-10-10T18:00:00Z,"82.0674744,","80.2863,"
2018-10-10T18:30:00Z,"81.5293045,","80.5404053,"
2018-10-10T19:00:00Z,"81.176,","80.88608,"
2018-10-10T19:30:00Z,"81.09355,","81.2086,"
2018-10-10T20:00:00Z,"80.924,","81.5,"
2018-10-10T20:30:00Z,"80.8067,","81.78112,"
2018-10-10T21:00:00Z,"80.751915,","82.05334,"
2018-10-10T21:30:00Z,"80.79379,","82.22,"
2018-10-10T22:00:00Z,"80.9658,","82.364,"
2018-10-10T22:30:00Z,"81.1906052,","82.3890457,"
2018-10-10T23:00:00Z,"81.5086,","82.3084,"
2018-10-10T23:30:00Z,"81.83768,","82.1929245,"
2018-10-11T00:00:00Z,"82.148,","81.968,"
2018-10-11T00:30:00Z,"82.5586,","82.0536041,"
2018-10-11T01:00:00Z,"82.832,","82.112,"
2018-10-11T01:30:00Z,"82.82713,","82.10328,"
2018-10-11T02:00:00Z,"82.76,","81.70255,"
2018-10-11T02:30:00Z,"82.7174,","80.55126,"
2018-10-11T03:00:00Z,"82.54664,","79.25297,"
2018-10-11T03:30:00Z,"82.5432,","78.4193954,"
