Date time,indoorRH (%),outdoorRH(%)
2018-10-07T12:00:00Z,66.58 ,100
2018-10-07T12:30:00Z,66.52 ,100
2018-10-07T13:00:00Z,66.44 ,97
2018-10-07T13:30:00Z,66.28 ,93.8
2018-10-07T14:00:00Z,66.04 ,89.8
2018-10-07T14:30:00Z,65.76 ,87.1
2018-10-07T15:00:00Z,65.36 ,87.3
2018-10-07T15:30:00Z,65.37 ,81.2
2018-10-07T16:00:00Z,65.81 ,79.5
2018-10-07T16:30:00Z,66.11 ,76.4
2018-10-07T17:00:00Z,66.05 ,73.7
2018-10-07T17:30:00Z,65.67 ,75
2018-10-07T18:00:00Z,65.11 ,73.8
2018-10-07T18:30:00Z,64.00 ,70.1
2018-10-07T19:00:00Z,62.96 ,70.5
2018-10-07T19:30:00Z,61.65 ,63.3
2018-10-07T20:00:00Z,61.32 ,63.4
2018-10-07T20:30:00Z,61.06 ,62.6
2018-10-07T21:00:00Z,60.70 ,61.7
2018-10-07T21:30:00Z,60.26 ,63.7
2018-10-07T22:00:00Z,60.14 ,66.9
2018-10-07T22:30:00Z,60.47 ,69.2
2018-10-07T23:00:00Z,60.19 ,76.4
2018-10-07T23:30:00Z,60.11 ,83.3
2018-10-08T00:00:00Z,60.53 ,86.1
2018-10-08T00:30:00Z,61.02 ,87.5
2018-10-08T01:00:00Z,61.47 ,89.2
2018-10-08T01:30:00Z,61.80 ,90.6
2018-10-08T02:00:00Z,62.19 ,92
2018-10-08T02:30:00Z,62.51 ,93.8
2018-10-08T03:00:00Z,62.34 ,94.9
2018-10-08T03:30:00Z,62.58 ,95.9
2018-10-08T04:00:00Z,62.83 ,97.2
2018-10-08T04:30:00Z,63.07 ,97.9
2018-10-08T05:00:00Z,62.81 ,98.7
2018-10-08T05:30:00Z,63.01 ,99.1
2018-10-08T06:00:00Z,63.21 ,99.3
2018-10-08T06:30:00Z,63.34 ,99.7
2018-10-08T07:00:00Z,63.44 ,100
2018-10-08T07:30:00Z,63.56 ,100
2018-10-08T08:00:00Z,63.69 ,100
2018-10-08T08:30:00Z,63.80 ,100
2018-10-08T09:00:00Z,63.88 ,100
2018-10-08T09:30:00Z,63.92 ,100
2018-10-08T10:00:00Z,63.93 ,100
2018-10-08T10:30:00Z,63.93 ,100
2018-10-08T11:00:00Z,63.87 ,100
2018-10-08T11:30:00Z,63.82 ,100
2018-10-08T12:00:00Z,63.79 ,100
2018-10-08T12:30:00Z,63.72 ,100
2018-10-08T13:00:00Z,63.60 ,98.5
2018-10-08T13:30:00Z,63.53 ,89.5
2018-10-08T14:00:00Z,63.52 ,86.1
2018-10-08T14:30:00Z,63.86 ,82.9
2018-10-08T15:00:00Z,64.39 ,77.7
2018-10-08T15:30:00Z,64.01 ,74.7
2018-10-08T16:00:00Z,63.39 ,73.3
2018-10-08T16:30:00Z,63.07 ,68.4
2018-10-08T17:00:00Z,61.88 ,67.3
2018-10-08T17:30:00Z,60.74 ,66.7
2018-10-08T18:00:00Z,60.34 ,64.3
2018-10-08T18:30:00Z,57.42 ,60.2
2018-10-08T19:00:00Z,56.38 ,62.1
2018-10-08T19:30:00Z,54.73 ,59.1
2018-10-08T20:00:00Z,53.66 ,57.4
2018-10-08T20:30:00Z,52.23 ,58.5
2018-10-08T21:00:00Z,51.87 ,60
2018-10-08T21:30:00Z,53.14 ,60.9
2018-10-08T22:00:00Z,53.05 ,61.6
2018-10-08T22:30:00Z,53.30 ,64.6
2018-10-08T23:00:00Z,53.70 ,69.2
2018-10-08T23:30:00Z,54.27 ,71.7
2018-10-09T00:00:00Z,54.87 ,73.6
2018-10-09T00:30:00Z,56.61 ,76.1
2018-10-09T01:00:00Z,56.99 ,79
2018-10-09T01:30:00Z,57.52 ,79.6
2018-10-09T02:00:00Z,57.67 ,79.2
2018-10-09T02:30:00Z,57.78 ,80.1
2018-10-09T03:00:00Z,57.90 ,81.5
2018-10-09T03:30:00Z,57.97 ,82.1
2018-10-09T04:00:00Z,58.17 ,83.4
2018-10-09T04:30:00Z,58.53 ,84.5
2018-10-09T05:00:00Z,58.77 ,85.1
2018-10-09T05:30:00Z,58.95 ,86.4
2018-10-09T06:00:00Z,59.10 ,86.4
2018-10-09T06:30:00Z,59.17 ,87.8
2018-10-09T07:00:00Z,59.10 ,87.9
2018-10-09T07:30:00Z,59.26 ,88
2018-10-09T08:00:00Z,59.35 ,88.8
2018-10-09T08:30:00Z,59.52 ,88
2018-10-09T09:00:00Z,59.38 ,89.3
2018-10-09T09:30:00Z,59.52 ,90.2
2018-10-09T10:00:00Z,59.57 ,92.9
2018-10-09T10:30:00Z,59.59 ,94.1
2018-10-09T11:00:00Z,59.57 ,95.3
2018-10-09T11:30:00Z,59.56 ,96
2018-10-09T12:00:00Z,59.65 ,94.7
2018-10-09T12:30:00Z,59.62 ,86.9
2018-10-09T13:00:00Z,59.90 ,82
2018-10-09T13:30:00Z,59.61 ,79.8
2018-10-09T14:00:00Z,59.92 ,77.8
2018-10-09T14:30:00Z,58.61 ,74.2
2018-10-09T15:00:00Z,57.43 ,71.5
2018-10-09T15:30:00Z,56.32 ,67.7
2018-10-09T16:00:00Z,55.68 ,66.3
2018-10-09T16:30:00Z,55.28 ,65.6
2018-10-09T17:00:00Z,53.81 ,62.7
2018-10-09T17:30:00Z,53.81 ,60.9
2018-10-09T18:00:00Z,51.26 ,61.2
2018-10-09T18:30:00Z,49.87 ,58.3
2018-10-09T19:00:00Z,49.47 ,59.3
2018-10-09T19:30:00Z,48.61 ,59.5
2018-10-09T20:00:00Z,48.34 ,60
2018-10-09T20:30:00Z,48.15 ,60.7
2018-10-09T21:00:00Z,48.00 ,60.8
2018-10-09T21:30:00Z,48.25 ,63.6
2018-10-09T22:00:00Z,48.55 ,67.1
2018-10-09T22:30:00Z,49.31 ,67.6
2018-10-09T23:00:00Z,49.18 ,70.4
2018-10-09T23:30:00Z,50.23 ,71.1
2018-10-10T00:00:00Z,53.43 ,72.9
2018-10-10T00:30:00Z,53.57 ,74.7
2018-10-10T01:00:00Z,53.73 ,76.5
2018-10-10T01:30:00Z,53.67 ,77.1
2018-10-10T02:00:00Z,54.00 ,78.1
2018-10-10T02:30:00Z,54.21 ,79.1
2018-10-10T03:00:00Z,54.21 ,79.9
2018-10-10T03:30:00Z,54.27 ,81.1
2018-10-10T04:00:00Z,54.24 ,80.7
2018-10-10T04:30:00Z,54.38 ,80.7
2018-10-10T05:00:00Z,54.34 ,81.5
2018-10-10T05:30:00Z,54.68 ,81.7
2018-10-10T06:00:00Z,55.01 ,82.5
2018-10-10T06:30:00Z,55.44 ,82.6
2018-10-10T07:00:00Z,55.82 ,82.7
2018-10-10T07:30:00Z,56.06 ,83.3
2018-10-10T08:00:00Z,56.54 ,83.9
2018-10-10T08:30:00Z,56.95 ,84.4
2018-10-10T09:00:00Z,57.19 ,84.2
2018-10-10T09:30:00Z,57.66 ,85.6
2018-10-10T10:00:00Z,57.72 ,86.4
2018-10-10T10:30:00Z,58.04 ,87
2018-10-10T11:00:00Z,58.22 ,86.6
2018-10-10T11:30:00Z,58.23 ,88.3
2018-10-10T12:00:00Z,58.42 ,87.6
2018-10-10T12:30:00Z,58.47 ,84.1
2018-10-10T13:00:00Z,58.43 ,81.5
2018-10-10T13:30:00Z,58.40 ,77
2018-10-10T14:00:00Z,58.72 ,75
2018-10-10T14:30:00Z,57.22 ,71.4
2018-10-10T15:00:00Z,55.14 ,68.4
2018-10-10T15:30:00Z,54.42 ,67.5
2018-10-10T16:00:00Z,52.00 ,64.7
2018-10-10T16:30:00Z,49.88 ,61.6
2018-10-10T17:00:00Z,49.08 ,58.4
2018-10-10T17:30:00Z,48.62 ,58.7
2018-10-10T18:00:00Z,47.76 ,57.9
2018-10-10T18:30:00Z,47.62 ,57.9
2018-10-10T19:00:00Z,46.73 ,56.8
2018-10-10T19:30:00Z,46.18 ,58.2
2018-10-10T20:00:00Z,46.32 ,60.8
2018-10-10T20:30:00Z,46.91 ,61.8
2018-10-10T21:00:00Z,47.41 ,64.2
2018-10-10T21:30:00Z,48.50 ,72.5
2018-10-10T22:00:00Z,51.69 ,83.1
2018-10-10T22:30:00Z,53.65 ,88.3
2018-10-10T23:00:00Z,53.98 ,90.1
2018-10-10T23:30:00Z,55.54 ,89
2018-10-11T00:00:00Z,56.26 ,86.9
2018-10-11T00:30:00Z,56.62 ,85.2
2018-10-11T01:00:00Z,57.17 ,86.5
2018-10-11T01:30:00Z,57.78 ,86.1
2018-10-11T02:00:00Z,58.39 ,87.8
2018-10-11T02:30:00Z,58.58 ,86.1
2018-10-11T03:00:00Z,58.90 ,86
2018-10-11T03:30:00Z,59.44 ,86.9
2018-10-11T04:00:00Z,59.55 ,87.4
2018-10-11T04:30:00Z,60.61 ,87.2
2018-10-11T05:00:00Z,60.57 ,88
2018-10-11T05:30:00Z,60.95 ,88.7
2018-10-11T06:00:00Z,61.43 ,89.2
2018-10-11T06:30:00Z,61.46 ,89.8
2018-10-11T07:00:00Z,61.46 ,90.7
2018-10-11T07:30:00Z,61.74 ,90.9
2018-10-11T08:00:00Z,61.84 ,91.8
2018-10-11T08:30:00Z,61.82 ,93.2
2018-10-11T09:00:00Z,61.85 ,93.5
2018-10-11T09:30:00Z,61.96 ,94.4
2018-10-11T10:00:00Z,61.90 ,95
2018-10-11T10:30:00Z,61.80 ,96.3
2018-10-11T11:00:00Z,61.41 ,97.8
2018-10-11T11:30:00Z,61.83 ,98.8
2018-10-11T12:00:00Z,62.10 ,99.5
2018-10-11T12:30:00Z,62.16 ,99.7
2018-10-11T13:00:00Z,62.66 ,99.7
2018-10-11T13:30:00Z,62.59 ,99.2
2018-10-11T14:00:00Z,62.31 ,98.8
2018-10-11T14:30:00Z,62.47 ,98.1
2018-10-11T15:00:00Z,63.64 ,97.3
2018-10-11T15:30:00Z,64.18 ,97.1
2018-10-11T16:00:00Z,63.97 ,94.5
2018-10-11T16:30:00Z,62.90 ,95.6
2018-10-11T17:00:00Z,66.27 ,94.1
2018-10-11T17:30:00Z,66.89 ,91.1
2018-10-11T18:00:00Z,66.63 ,89.5
2018-10-11T18:30:00Z,64.18 ,87.1
2018-10-11T19:00:00Z,65.08 ,85.7
2018-10-11T19:30:00Z,61.31 ,84.5
2018-10-11T20:00:00Z,59.47 ,77.4
2018-10-11T20:30:00Z,58.73 ,78.2
2018-10-11T21:00:00Z,57.25 ,79.3
2018-10-11T21:30:00Z,54.71 ,74.5
2018-10-11T22:00:00Z,53.79 ,76.6
2018-10-11T22:30:00Z,52.59 ,77.8
2018-10-11T23:00:00Z,52.53 ,79.5
2018-10-11T23:30:00Z,53.08 ,78.6
2018-10-12T00:00:00Z,52.51 ,81
2018-10-12T00:30:00Z,53.93 ,78.7
2018-10-12T01:00:00Z,51.36 ,78.8
2018-10-12T01:30:00Z,51.25 ,77.5
2018-10-12T02:00:00Z,48.93 ,75.8
2018-10-12T02:30:00Z,49.84 ,75.4
2018-10-12T03:00:00Z,50.70 ,72.6
2018-10-12T03:30:00Z,49.95 ,72.8
2018-10-12T04:00:00Z,47.40 ,73.2
2018-10-12T04:30:00Z,46.75 ,69.8
2018-10-12T05:00:00Z,45.90 ,69.8
2018-10-12T05:30:00Z,46.22 ,69.6
2018-10-12T06:00:00Z,46.84 ,72.3
2018-10-12T06:30:00Z,46.90 ,76.6
2018-10-12T07:00:00Z,47.23 ,76.5
2018-10-12T07:30:00Z,46.97 ,76.8
2018-10-12T08:00:00Z,46.18 ,76.9
2018-10-12T08:30:00Z,46.12 ,76.3
2018-10-12T09:00:00Z,45.27 ,76.5
2018-10-12T09:30:00Z,45.42 ,76.7
2018-10-12T10:00:00Z,45.59 ,77.3
2018-10-12T10:30:00Z,45.34 ,77.8
2018-10-12T11:00:00Z,45.14 ,78.2
2018-10-12T11:30:00Z,45.24 ,77.9
2018-10-12T12:00:00Z,46.17 ,78
2018-10-12T12:30:00Z,46.04 ,77.8
2018-10-12T13:00:00Z,45.00 ,77.4
2018-10-12T13:30:00Z,45.07 ,77.6
2018-10-12T14:00:00Z,45.61 ,77.4
2018-10-12T14:30:00Z,45.87 ,77.2
2018-10-12T15:00:00Z,45.93 ,75.9
2018-10-12T15:30:00Z,45.58 ,73.8
2018-10-12T16:00:00Z,46.00 ,72.6
2018-10-12T16:30:00Z,46.02 ,70.3
2018-10-12T17:00:00Z,45.84 ,69.1
2018-10-12T17:30:00Z,45.51 ,64.8
2018-10-12T18:00:00Z,45.01 ,62.9
2018-10-12T18:30:00Z,44.73 ,63.9
2018-10-12T19:00:00Z,43.82 ,61.7
2018-10-12T19:30:00Z,43.05 ,62.1
2018-10-12T20:00:00Z,42.74 ,62.6
2018-10-12T20:30:00Z,42.28 ,61.7
2018-10-12T21:00:00Z,42.27 ,62.4
2018-10-12T21:30:00Z,42.21 ,62.4
2018-10-12T22:00:00Z,42.21 ,62.9
2018-10-12T22:30:00Z,42.53 ,64.6
2018-10-12T23:00:00Z,42.21 ,64.5
2018-10-12T23:30:00Z,41.95 ,63.2
2018-10-13T00:00:00Z,42.28 ,66.7
2018-10-13T00:30:00Z,42.17 ,66.2
2018-10-13T01:00:00Z,42.18 ,69.4
2018-10-13T01:30:00Z,42.11 ,71.6
2018-10-13T02:00:00Z,42.18 ,74
2018-10-13T02:30:00Z,42.19 ,75.3
2018-10-13T03:00:00Z,42.31 ,75.8
2018-10-13T03:30:00Z,42.29 ,76.8
2018-10-13T04:00:00Z,42.26 ,81.4
2018-10-13T04:30:00Z,42.62 ,87.5
2018-10-13T05:00:00Z,43.15 ,88.7
2018-10-13T05:30:00Z,43.54 ,88.5
2018-10-13T06:00:00Z,44.04 ,91.9
2018-10-13T06:30:00Z,44.40 ,90.6
2018-10-13T07:00:00Z,44.91 ,92.8
2018-10-13T07:30:00Z,45.26 ,94.4
2018-10-13T08:00:00Z,45.52 ,93.9
2018-10-13T08:30:00Z,45.84 ,94.6
2018-10-13T09:00:00Z,46.17 ,95.1
2018-10-13T09:30:00Z,46.25 ,92.8
2018-10-13T10:00:00Z,46.38 ,93.8
2018-10-13T10:30:00Z,46.57 ,93.8
2018-10-13T11:00:00Z,46.65 ,92.4
2018-10-13T11:30:00Z,46.68 ,91.6
2018-10-13T12:00:00Z,46.67 ,92.3
2018-10-13T12:30:00Z,45.83 ,93.8
2018-10-13T13:00:00Z,45.82 ,93.1
2018-10-13T13:30:00Z,45.85 ,93.6
2018-10-13T14:00:00Z,46.02 ,91.5
2018-10-13T14:30:00Z,45.97 ,88
2018-10-13T15:00:00Z,46.06 ,88
2018-10-13T15:30:00Z,45.91 ,86.9
2018-10-13T16:00:00Z,45.89 ,84.1
2018-10-13T16:30:00Z,46.86 ,83
2018-10-13T17:00:00Z,46.60 ,78.7
2018-10-13T17:30:00Z,46.39 ,79.9
2018-10-13T18:00:00Z,46.14 ,81.5
2018-10-13T18:30:00Z,45.93 ,78.2
2018-10-13T19:00:00Z,45.77 ,76.8
2018-10-13T19:30:00Z,45.68 ,76.1
2018-10-13T20:00:00Z,45.60 ,78
2018-10-13T20:30:00Z,45.53 ,77.3
2018-10-13T21:00:00Z,45.38 ,76.4
2018-10-13T21:30:00Z,45.23 ,76.9
2018-10-13T22:00:00Z,45.22 ,77
2018-10-13T22:30:00Z,45.40 ,76.8
2018-10-13T23:00:00Z,45.61 ,77.2
2018-10-13T23:30:00Z,45.88 ,78.3
2018-10-14T00:00:00Z,46.16 ,78.8
2018-10-14T00:30:00Z,46.25 ,80.2
2018-10-14T01:00:00Z,46.47 ,78.6
2018-10-14T01:30:00Z,46.65 ,76.8
2018-10-14T02:00:00Z,46.81 ,76.4
2018-10-14T02:30:00Z,45.81 ,77.3
2018-10-14T03:00:00Z,45.92 ,78.8
2018-10-14T03:30:00Z,45.93 ,79.8
2018-10-14T04:00:00Z,46.05 ,81.8
2018-10-14T04:30:00Z,46.01 ,83.3
2018-10-14T05:00:00Z,45.85 ,84.7
2018-10-14T05:30:00Z,45.96 ,86.2
2018-10-14T06:00:00Z,46.20 ,87.1
2018-10-14T06:30:00Z,46.36 ,87.2
2018-10-14T07:00:00Z,46.53 ,87.1
2018-10-14T07:30:00Z,45.54 ,87.3
2018-10-14T08:00:00Z,45.68 ,88.3
2018-10-14T08:30:00Z,45.75 ,87.6
2018-10-14T09:00:00Z,45.83 ,87.8
2018-10-14T09:30:00Z,45.86 ,88.5
2018-10-14T10:00:00Z,45.90 ,88.2
2018-10-14T10:30:00Z,45.91 ,89.5
2018-10-14T11:00:00Z,45.99 ,89.7
2018-10-14T11:30:00Z,46.10 ,89.8
2018-10-14T12:00:00Z,46.19 ,89.5
2018-10-14T12:30:00Z,46.26 ,89.7
2018-10-14T13:00:00Z,46.36 ,89.1
2018-10-14T13:30:00Z,46.36 ,87.7
2018-10-14T14:00:00Z,46.39 ,83.7
2018-10-14T14:30:00Z,46.26 ,81.2
2018-10-14T15:00:00Z,46.07 ,79.5
2018-10-14T15:30:00Z,45.87 ,80.2
2018-10-14T16:00:00Z,45.66 ,77.3
2018-10-14T16:30:00Z,45.45 ,75.6
2018-10-14T17:00:00Z,46.39 ,73.7
2018-10-14T17:30:00Z,46.14 ,73.5
2018-10-14T18:00:00Z,45.93 ,74.3
2018-10-14T18:30:00Z,46.85 ,72.5
2018-10-14T19:00:00Z,46.68 ,71.4
2018-10-14T19:30:00Z,46.54 ,69.7
2018-10-14T20:00:00Z,46.57 ,72.1
2018-10-14T20:30:00Z,46.43 ,71.3
2018-10-14T21:00:00Z,46.38 ,72.7
2018-10-14T21:30:00Z,46.36 ,73.8
2018-10-14T22:00:00Z,46.43 ,75.3
2018-10-14T22:30:00Z,46.55 ,77.1
2018-10-14T23:00:00Z,46.69 ,78.8
2018-10-14T23:30:00Z,45.89 ,79.7
2018-10-15T00:00:00Z,46.17 ,81
2018-10-15T00:30:00Z,46.52 ,82.8
2018-10-15T01:00:00Z,45.75 ,83.2
2018-10-15T01:30:00Z,46.15 ,83.7
2018-10-15T02:00:00Z,46.54 ,84.5
2018-10-15T02:30:00Z,46.88 ,85.2
2018-10-15T03:00:00Z,47.19 ,87.3
2018-10-15T03:30:00Z,47.45 ,89.3
2018-10-15T04:00:00Z,47.74 ,90.4
2018-10-15T04:30:00Z,48.08 ,94.6
2018-10-15T05:00:00Z,48.39 ,96.7
2018-10-15T05:30:00Z,48.71 ,96.9
2018-10-15T06:00:00Z,49.09 ,97.5
2018-10-15T06:30:00Z,49.39 ,97.8
2018-10-15T07:00:00Z,49.77 ,97.9
2018-10-15T07:30:00Z,50.12 ,97.9
2018-10-15T08:00:00Z,50.41 ,97.8
2018-10-15T08:30:00Z,51.58 ,97.6
2018-10-15T09:00:00Z,51.88 ,97.5
2018-10-15T09:30:00Z,53.00 ,97.1
2018-10-15T10:00:00Z,53.28 ,96.6
2018-10-15T10:30:00Z,53.54 ,97.5
2018-10-15T11:00:00Z,53.82 ,98.5
2018-10-15T11:30:00Z,54.09 ,99.1
2018-10-15T12:00:00Z,54.37 ,99.7
2018-10-15T12:30:00Z,54.61 ,99.8
2018-10-15T13:00:00Z,54.92 ,98
2018-10-15T13:30:00Z,55.44 ,96.2
2018-10-15T14:00:00Z,56.38 ,95.5
2018-10-15T14:30:00Z,56.69 ,95.2
2018-10-15T15:00:00Z,56.85 ,93.9
2018-10-15T15:30:00Z,56.94 ,92.3
2018-10-15T16:00:00Z,57.55 ,90.7
2018-10-15T16:30:00Z,57.88 ,91.6
2018-10-15T17:00:00Z,58.16 ,90.9
2018-10-15T17:30:00Z,58.27 ,95.8
2018-10-15T18:00:00Z,58.57 ,94.8
2018-10-15T18:30:00Z,58.41 ,95.4
2018-10-15T19:00:00Z,57.77 ,95.6
2018-10-15T19:30:00Z,57.23 ,98.1
2018-10-15T20:00:00Z,56.39 ,97.8
2018-10-15T20:30:00Z,55.36 ,95.7
2018-10-15T21:00:00Z,55.03 ,95.7
2018-10-15T21:30:00Z,54.70 ,95.5
2018-10-15T22:00:00Z,54.66 ,96.9
2018-10-15T22:30:00Z,54.67 ,92.9
2018-10-15T23:00:00Z,54.50 ,90
2018-10-15T23:30:00Z,54.27 ,88.8
2018-10-16T00:00:00Z,53.97 ,85.5
2018-10-16T00:30:00Z,53.61 ,83.8
2018-10-16T01:00:00Z,53.47 ,83.3
2018-10-16T01:30:00Z,53.24 ,82.4
2018-10-16T02:00:00Z,52.06 ,80.3
2018-10-16T02:30:00Z,51.57 ,80
2018-10-16T03:00:00Z,51.15 ,81.1
2018-10-16T03:30:00Z,49.76 ,80.9
2018-10-16T04:00:00Z,49.40 ,79.4
2018-10-16T04:30:00Z,49.01 ,78.3
2018-10-16T05:00:00Z,48.62 ,80.7
2018-10-16T05:30:00Z,48.18 ,81.5
2018-10-16T06:00:00Z,47.72 ,81.2
2018-10-16T06:30:00Z,47.33 ,80.7
2018-10-16T07:00:00Z,46.91 ,82.4
2018-10-16T07:30:00Z,46.49 ,83
2018-10-16T08:00:00Z,46.00 ,83.3
2018-10-16T08:30:00Z,45.67 ,83.4
2018-10-16T09:00:00Z,46.38 ,83
2018-10-16T09:30:00Z,45.84 ,83.8
2018-10-16T10:00:00Z,46.55 ,84.9
2018-10-16T10:30:00Z,46.28 ,85.3
2018-10-16T11:00:00Z,46.10 ,86.9
2018-10-16T11:30:00Z,45.45 ,87.4
2018-10-16T12:00:00Z,44.06 ,87
2018-10-16T12:30:00Z,43.19 ,85.8
2018-10-16T13:00:00Z,42.59 ,83
2018-10-16T13:30:00Z,41.08 ,78.7
2018-10-16T14:00:00Z,40.16 ,74.3
2018-10-16T14:30:00Z,39.06 ,71.1
2018-10-16T15:00:00Z,38.77 ,67.8
2018-10-16T15:30:00Z,38.41 ,66.2
2018-10-16T16:00:00Z,39.02 ,65.9
2018-10-16T16:30:00Z,39.03 ,62.3
2018-10-16T17:00:00Z,39.22 ,61
2018-10-16T17:30:00Z,39.59 ,57.2
2018-10-16T18:00:00Z,40.06 ,55.4
2018-10-16T18:30:00Z,39.83 ,53.4
2018-10-16T19:00:00Z,38.80 ,50.8
2018-10-16T19:30:00Z,38.17 ,49.8
2018-10-16T20:00:00Z,37.59 ,48.2
2018-10-16T20:30:00Z,37.41 ,48.8
2018-10-16T21:00:00Z,36.81 ,47.1
2018-10-16T21:30:00Z,37.01 ,50.2
2018-10-16T22:00:00Z,37.21 ,56.5
2018-10-16T22:30:00Z,37.36 ,58.5
2018-10-16T23:00:00Z,37.49 ,61.8
2018-10-16T23:30:00Z,37.55 ,63.6
2018-10-17T00:00:00Z,37.55 ,66.3
2018-10-17T00:30:00Z,37.74 ,68.2
2018-10-17T01:00:00Z,38.02 ,69.5
2018-10-17T01:30:00Z,38.25 ,70.4
2018-10-17T02:00:00Z,38.44 ,71.1
2018-10-17T02:30:00Z,38.55 ,73.1
2018-10-17T03:00:00Z,38.70 ,75
2018-10-17T03:30:00Z,38.72 ,76.6
2018-10-17T04:00:00Z,38.83 ,77.8
2018-10-17T04:30:00Z,38.92 ,79.5
2018-10-17T05:00:00Z,39.01 ,81.2
2018-10-17T05:30:00Z,39.01 ,82.8
2018-10-17T06:00:00Z,39.01 ,84.5
2018-10-17T06:30:00Z,39.08 ,85.9
2018-10-17T07:00:00Z,39.03 ,85.7
2018-10-17T07:30:00Z,39.07 ,84.1
2018-10-17T08:00:00Z,39.07 ,84
2018-10-17T08:30:00Z,39.05 ,84.9
2018-10-17T09:00:00Z,38.97 ,84.3
2018-10-17T09:30:00Z,39.02 ,84.8
2018-10-17T10:00:00Z,38.99 ,85.6
2018-10-17T10:30:00Z,38.98 ,85.2
2018-10-17T11:00:00Z,38.93 ,86.2
2018-10-17T11:30:00Z,38.65 ,86.2
2018-10-17T12:00:00Z,37.66 ,86.7
2018-10-17T12:30:00Z,36.84 ,85.9
2018-10-17T13:00:00Z,35.74 ,83.4
2018-10-17T13:30:00Z,35.52 ,80.7
2018-10-17T14:00:00Z,35.68 ,78.2
2018-10-17T14:30:00Z,35.79 ,76.6
2018-10-17T15:00:00Z,34.76 ,72.7
2018-10-17T15:30:00Z,34.56 ,70
2018-10-17T16:00:00Z,34.21 ,65.5
2018-10-17T16:30:00Z,33.88 ,61.5
2018-10-17T17:00:00Z,33.81 ,55.4
2018-10-17T17:30:00Z,33.90 ,57.8
2018-10-17T18:00:00Z,33.89 ,53.1
2018-10-17T18:30:00Z,33.92 ,56.3
2018-10-17T19:00:00Z,33.98 ,51.1
2018-10-17T19:30:00Z,33.92 ,49.5
2018-10-17T20:00:00Z,34.12 ,52.2
2018-10-17T20:30:00Z,34.01 ,53.8
2018-10-17T21:00:00Z,34.01 ,54
2018-10-17T21:30:00Z,34.02 ,54.4
2018-10-17T22:00:00Z,34.01 ,55.8
2018-10-17T22:30:00Z,34.05 ,56.6
2018-10-17T23:00:00Z,34.07 ,57.5
2018-10-17T23:30:00Z,34.11 ,61
2018-10-18T00:00:00Z,34.16 ,65.1
2018-10-18T00:30:00Z,34.22 ,64.5
2018-10-18T01:00:00Z,34.39 ,66
2018-10-18T01:30:00Z,34.61 ,68
2018-10-18T02:00:00Z,34.66 ,69
2018-10-18T02:30:00Z,35.19 ,70.2
2018-10-18T03:00:00Z,35.25 ,68.9
2018-10-18T03:30:00Z,35.35 ,70.5
2018-10-18T04:00:00Z,35.34 ,70.8
2018-10-18T04:30:00Z,35.20 ,63.4
2018-10-18T05:00:00Z,34.63 ,62.6
2018-10-18T05:30:00Z,34.57 ,61.7
2018-10-18T06:00:00Z,34.57 ,63.4
2018-10-18T06:30:00Z,34.59 ,64.8
2018-10-18T07:00:00Z,34.54 ,65.5
2018-10-18T07:30:00Z,34.45 ,64.8
2018-10-18T08:00:00Z,34.31 ,66.9
2018-10-18T08:30:00Z,34.27 ,70.4
2018-10-18T09:00:00Z,34.14 ,75
2018-10-18T09:30:00Z,34.11 ,75.7
2018-10-18T10:00:00Z,34.06 ,76.7
2018-10-18T10:30:00Z,34.01 ,77.9
2018-10-18T11:00:00Z,33.99 ,77.4
2018-10-18T11:30:00Z,33.76 ,78.1
2018-10-18T12:00:00Z,32.97 ,78.1
2018-10-18T12:30:00Z,32.34 ,75.9
2018-10-18T13:00:00Z,32.57 ,73.6
2018-10-18T13:30:00Z,33.00 ,66.9
2018-10-18T14:00:00Z,33.42 ,61.4
2018-10-18T14:30:00Z,33.08 ,60.9
2018-10-18T15:00:00Z,32.40 ,55.8
2018-10-18T15:30:00Z,32.15 ,55.2
2018-10-18T16:00:00Z,31.98 ,53.4
2018-10-18T16:30:00Z,31.79 ,52.5
2018-10-18T17:00:00Z,31.79 ,52.6
2018-10-18T17:30:00Z,32.38 ,50.6
2018-10-18T18:00:00Z,32.86 ,48.3
2018-10-18T18:30:00Z,33.10 ,50.4
2018-10-18T19:00:00Z,32.42 ,46.8
2018-10-18T19:30:00Z,31.80 ,45.9
2018-10-18T20:00:00Z,31.57 ,45.8
2018-10-18T20:30:00Z,31.37 ,45.9
2018-10-18T21:00:00Z,31.10 ,46.4
2018-10-18T21:30:00Z,30.86 ,45.6
2018-10-18T22:00:00Z,30.81 ,48.2
2018-10-18T22:30:00Z,30.97 ,50.3
2018-10-18T23:00:00Z,30.96 ,51.6
2018-10-18T23:30:00Z,31.17 ,56
2018-10-19T00:00:00Z,31.37 ,63.4
2018-10-19T00:30:00Z,31.62 ,68
2018-10-19T01:00:00Z,31.73 ,64.9
2018-10-19T01:30:00Z,31.98 ,65.4
2018-10-19T02:00:00Z,32.20 ,65.1
2018-10-19T02:30:00Z,32.32 ,66.7
2018-10-19T03:00:00Z,32.43 ,69.8
2018-10-19T03:30:00Z,32.47 ,69.9
2018-10-19T04:00:00Z,32.51 ,69.8
2018-10-19T04:30:00Z,32.56 ,73.7
2018-10-19T05:00:00Z,32.51 ,76.8
