DT,HDD,CDD
2018-06-24T02:00:00Z,"0,",11.8815689
2018-06-24T02:30:00Z,"0,",7.570457
2018-06-24T03:00:00Z,"0,",6.574495
2018-06-24T03:30:00Z,"0,",7.72579861
2018-06-24T04:00:00Z,"0,",1.48641658
2018-06-24T04:30:00Z,"0,",9.305631
2018-06-24T05:00:00Z,"0,",7.14462
2018-06-24T05:30:00Z,"0,",2.27656221
2018-06-24T06:00:00Z,"0,",8.607595
2018-06-24T06:30:00Z,"0,",0
2018-06-24T07:00:00Z,"0,",0
2018-06-24T07:30:00Z,"0,",0
2018-06-24T08:00:00Z,"0,",0
2018-06-24T08:30:00Z,"0,",0
2018-06-24T09:00:00Z,"0,",0
2018-06-24T09:30:00Z,"0,",0
2018-06-24T10:00:00Z,"0,",0
2018-06-24T10:30:00Z,"0,",0
2018-06-24T11:00:00Z,"0,",0
2018-06-24T11:30:00Z,"0,",0
2018-06-24T12:00:00Z,"0,",0
2018-06-24T12:30:00Z,"0,",0
2018-06-24T13:00:00Z,"0,",0
2018-06-24T13:30:00Z,"0,",0
2018-06-24T14:00:00Z,"0,",0
2018-06-24T14:30:00Z,"0,",0
2018-06-24T15:00:00Z,"0,",0
2018-06-24T15:30:00Z,"0,",0
2018-06-24T16:00:00Z,"0,",0
2018-06-24T16:30:00Z,"0,",0
2018-06-24T17:00:00Z,"0,",0
2018-06-24T17:30:00Z,"0,",0
2018-06-24T18:00:00Z,"0,",0
2018-06-24T18:30:00Z,"0,",0
2018-06-24T19:00:00Z,"0,",0
2018-06-24T19:30:00Z,"0,",0
2018-06-24T20:00:00Z,"0,",0
2018-06-24T20:30:00Z,"0,",0
2018-06-24T21:00:00Z,"0,",0
2018-06-24T21:30:00Z,"0,",0
2018-06-24T22:00:00Z,"0,",0
2018-06-24T22:30:00Z,"0,",0
2018-06-24T23:00:00Z,"0,",0
2018-06-24T23:30:00Z,"0,",0
2018-06-25T00:00:00Z,"0,",0
2018-06-25T00:30:00Z,"0,",0
2018-06-25T01:00:00Z,"0,",0
2018-06-25T01:30:00Z,"0,",0
2018-06-25T02:00:00Z,"0,",0
2018-06-25T02:30:00Z,"0,",0
2018-06-25T03:00:00Z,"0,",0
2018-06-25T03:30:00Z,"0,",0
2018-06-25T04:00:00Z,"0,",0
2018-06-25T04:30:00Z,"0,",0
2018-06-25T05:00:00Z,"0,",0
2018-06-25T05:30:00Z,"0,",0
2018-06-25T06:00:00Z,"0,",0
2018-06-25T06:30:00Z,"0,",0
2018-06-25T07:00:00Z,"0,",0
2018-06-25T07:30:00Z,"0,",0
2018-06-25T08:00:00Z,"0,",0
2018-06-25T08:30:00Z,"0,",0
2018-06-25T09:00:00Z,"0,",0
2018-06-25T09:30:00Z,"0,",0
2018-06-25T10:00:00Z,"0,",0
2018-06-25T10:30:00Z,"0,",0
2018-06-25T11:00:00Z,"0,",0
2018-06-25T11:30:00Z,"0,",0
2018-06-25T12:00:00Z,"0,",0
2018-06-25T12:30:00Z,"0,",0
2018-06-25T13:00:00Z,"0,",0
2018-06-25T13:30:00Z,"0,",0
2018-06-25T14:00:00Z,"0,",0
2018-06-25T14:30:00Z,"0,",0
2018-06-25T15:00:00Z,"0,",0
2018-06-25T15:30:00Z,"0,",0
2018-06-25T16:00:00Z,"0,",0
2018-06-25T16:30:00Z,"0,",0
2018-06-25T17:00:00Z,"0,",0
2018-06-25T17:30:00Z,"0,",0
2018-06-25T18:00:00Z,"0,",0
2018-06-25T18:30:00Z,"0,",0
2018-06-25T19:00:00Z,"0,",0
2018-06-25T19:30:00Z,"0,",0
2018-06-25T20:00:00Z,"0,",0
2018-06-25T20:30:00Z,"0,",0
2018-06-25T21:00:00Z,"0,",0
2018-06-25T21:30:00Z,"0,",0
2018-06-25T22:00:00Z,"0,",0
2018-06-25T22:30:00Z,"0,",0
2018-06-25T23:00:00Z,"0,",0
2018-06-25T23:30:00Z,"0,",0
2018-06-26T00:00:00Z,"0,",0
2018-06-26T00:30:00Z,"0,",0
2018-06-26T01:00:00Z,"0,",0
2018-06-26T01:30:00Z,"0,",0
2018-06-26T02:00:00Z,"0,",0
2018-06-26T02:30:00Z,"0,",0
2018-06-26T03:00:00Z,"0,",0
2018-06-26T03:30:00Z,"0,",0
2018-06-26T04:00:00Z,"0,",0
2018-06-26T04:30:00Z,"0,",0
2018-06-26T05:00:00Z,"0,",0
2018-06-26T05:30:00Z,"0,",0
2018-06-26T06:00:00Z,"0,",0
2018-06-26T06:30:00Z,"0,",0
2018-06-26T07:00:00Z,"0,",0
2018-06-26T07:30:00Z,"0,",0
2018-06-26T08:00:00Z,"0,",0
2018-06-26T08:30:00Z,"0,",0
2018-06-26T09:00:00Z,"0,",0
2018-06-26T09:30:00Z,"0,",0
2018-06-26T10:00:00Z,"0,",0
2018-06-26T10:30:00Z,"0,",0
2018-06-26T11:00:00Z,"0,",0
2018-06-26T11:30:00Z,"0,",0
2018-06-26T12:00:00Z,"0,",0
2018-06-26T12:30:00Z,"0,",0
2018-06-26T13:00:00Z,"0,",0
2018-06-26T13:30:00Z,"0,",0
2018-06-26T14:00:00Z,"0,",0
2018-06-26T14:30:00Z,"0,",0
2018-06-26T15:00:00Z,"0,",0
2018-06-26T15:30:00Z,"0,",0
2018-06-26T16:00:00Z,"0,",0
2018-06-26T16:30:00Z,"0,",0
2018-06-26T17:00:00Z,"0,",0
2018-06-26T17:30:00Z,"0,",0
2018-06-26T18:00:00Z,"0,",0
2018-06-26T18:30:00Z,"0,",0
2018-06-26T19:00:00Z,"0,",0
2018-06-26T19:30:00Z,"0,",0
2018-06-26T20:00:00Z,"0,",0
2018-06-26T20:30:00Z,"0,",0
2018-06-26T21:00:00Z,"0,",0
2018-06-26T21:30:00Z,"0,",0
2018-06-26T22:00:00Z,"0,",0
2018-06-26T22:30:00Z,"0,",0
2018-06-26T23:00:00Z,"0,",0
2018-06-26T23:30:00Z,"0,",0
2018-06-27T00:00:00Z,"0,",0
2018-06-27T00:30:00Z,"0,",0
2018-06-27T01:00:00Z,"0,",0
2018-06-27T01:30:00Z,"0,",0
2018-06-27T02:00:00Z,"0,",0
2018-06-27T02:30:00Z,"0,",0
2018-06-27T03:00:00Z,"0,",0
2018-06-27T03:30:00Z,"0,",0
2018-06-27T04:00:00Z,"0,",0
2018-06-27T04:30:00Z,"0,",0
2018-06-27T05:00:00Z,"0,",0
2018-06-27T05:30:00Z,"0,",0
2018-06-27T06:00:00Z,"0,",0
2018-06-27T06:30:00Z,"0,",0
2018-06-27T07:00:00Z,"0,",0
2018-06-27T07:30:00Z,"0,",0
2018-06-27T08:00:00Z,"0,",0
2018-06-27T08:30:00Z,"0,",0
2018-06-27T09:00:00Z,"0,",0
2018-06-27T09:30:00Z,"0,",0
2018-06-27T10:00:00Z,"0,",0
2018-06-27T10:30:00Z,"0,",0
2018-06-27T11:00:00Z,"0,",0
2018-06-27T11:30:00Z,"0,",0
2018-06-27T12:00:00Z,"0,",0
2018-06-27T12:30:00Z,"0,",0
2018-06-27T13:00:00Z,"0,",0
2018-06-27T13:30:00Z,"0,",0
2018-06-27T14:00:00Z,"0,",0
2018-06-27T14:30:00Z,"0,",0
2018-06-27T15:00:00Z,"0,",0
2018-06-27T15:30:00Z,"0,",0
2018-06-27T16:00:00Z,"0,",0
2018-06-27T16:30:00Z,"0,",0
2018-06-27T17:00:00Z,"0,",0
2018-06-27T17:30:00Z,"0,",0
2018-06-27T18:00:00Z,"0,",0
2018-06-27T18:30:00Z,"0,",0
2018-06-27T19:00:00Z,"0,",0
2018-06-27T19:30:00Z,"0,",0
2018-06-27T20:00:00Z,"0,",0
2018-06-27T20:30:00Z,"0,",0
2018-06-27T21:00:00Z,"0,",0
2018-06-27T21:30:00Z,"0,",0
2018-06-27T22:00:00Z,"0,",0
2018-06-27T22:30:00Z,"0,",0
2018-06-27T23:00:00Z,"0,",0
2018-06-27T23:30:00Z,"0,",0
2018-06-28T00:00:00Z,"0,",0
2018-06-28T00:30:00Z,"0,",0
2018-06-28T01:00:00Z,"0,",0
2018-06-28T01:30:00Z,"0,",0
2018-06-28T02:00:00Z,"0,",0
2018-06-28T02:30:00Z,"0,",0
2018-06-28T03:00:00Z,"0,",0
2018-06-28T03:30:00Z,"0,",0
2018-06-28T04:00:00Z,"0,",0
2018-06-28T04:30:00Z,"0,",0
2018-06-28T05:00:00Z,"0,",0
2018-06-28T05:30:00Z,"0,",0
2018-06-28T06:00:00Z,"0,",0
2018-06-28T06:30:00Z,"0,",0
2018-06-28T07:00:00Z,"0,",0
2018-06-28T07:30:00Z,"0,",0
2018-06-28T08:00:00Z,"0,",0
2018-06-28T08:30:00Z,"0,",0
2018-06-28T09:00:00Z,"0,",0
2018-06-28T09:30:00Z,"0,",0
2018-06-28T10:00:00Z,"0,",0
2018-06-28T10:30:00Z,"0,",0
2018-06-28T11:00:00Z,"0,",0
2018-06-28T11:30:00Z,"0,",0
2018-06-28T12:00:00Z,"0,",0
2018-06-28T12:30:00Z,"0,",0
2018-06-28T13:00:00Z,"0,",0
2018-06-28T13:30:00Z,"0,",0
2018-06-28T14:00:00Z,"0,",0
2018-06-28T14:30:00Z,"0,",0
2018-06-28T15:00:00Z,"0,",0
2018-06-28T15:30:00Z,"0,",0
2018-06-28T16:00:00Z,"0,",0
2018-06-28T16:30:00Z,"0,",0
2018-06-28T17:00:00Z,"0,",0
2018-06-28T17:30:00Z,"0,",0
2018-06-28T18:00:00Z,"0,",0
2018-06-28T18:30:00Z,"0,",0
2018-06-28T19:00:00Z,"0,",0
2018-06-28T19:30:00Z,"0,",0
2018-06-28T20:00:00Z,"0,",0
2018-06-28T20:30:00Z,"0,",0
2018-06-28T21:00:00Z,"0,",0
2018-06-28T21:30:00Z,"0,",0
2018-06-28T22:00:00Z,"0,",0
2018-06-28T22:30:00Z,"0,",0
2018-06-28T23:00:00Z,"0,",0
2018-06-28T23:30:00Z,"0,",0
2018-06-29T00:00:00Z,"0,",0
2018-06-29T00:30:00Z,"0,",0
2018-06-29T01:00:00Z,"0,",0
2018-06-29T01:30:00Z,"0,",0
2018-06-29T02:00:00Z,"0,",0
2018-06-29T02:30:00Z,"0,",0
2018-06-29T03:00:00Z,"0,",0
2018-06-29T03:30:00Z,"0,",0
2018-06-29T04:00:00Z,"0,",0
2018-06-29T04:30:00Z,"0,",0
2018-06-29T05:00:00Z,"0,",0
2018-06-29T05:30:00Z,"0,",0
2018-06-29T06:00:00Z,"0,",0
2018-06-29T06:30:00Z,"0,",0
2018-06-29T07:00:00Z,"0,",0
2018-06-29T07:30:00Z,"0,",0
2018-06-29T08:00:00Z,"0,",0
2018-06-29T08:30:00Z,"0,",0
2018-06-29T09:00:00Z,"0,",0
2018-06-29T09:30:00Z,"0,",0
2018-06-29T10:00:00Z,"0,",0
2018-06-29T10:30:00Z,"0,",0
2018-06-29T11:00:00Z,"0,",0
2018-06-29T11:30:00Z,"0,",0
2018-06-29T12:00:00Z,"0,",0
2018-06-29T12:30:00Z,"0,",0
2018-06-29T13:00:00Z,"0,",0
2018-06-29T13:30:00Z,"0,",0
2018-06-29T14:00:00Z,"0,",0
2018-06-29T14:30:00Z,"0,",0
2018-06-29T15:00:00Z,"0,",0
2018-06-29T15:30:00Z,"0,",0
2018-06-29T16:00:00Z,"0,",0
2018-06-29T16:30:00Z,"0,",0
2018-06-29T17:00:00Z,"0,",0
2018-06-29T17:30:00Z,"0,",0
2018-06-29T18:00:00Z,"0,",0
2018-06-29T18:30:00Z,"0,",0
2018-06-29T19:00:00Z,"0,",0
2018-06-29T19:30:00Z,"0,",0
2018-06-29T20:00:00Z,"0,",0
2018-06-29T20:30:00Z,"0,",0
2018-06-29T21:00:00Z,"0,",0
2018-06-29T21:30:00Z,"0,",0
2018-06-29T22:00:00Z,"0,",0
2018-06-29T22:30:00Z,"0,",0
2018-06-29T23:00:00Z,"0,",0
2018-06-29T23:30:00Z,"0,",0
2018-06-30T00:00:00Z,"0,",0
2018-06-30T00:30:00Z,"0,",0
2018-06-30T01:00:00Z,"0,",0
2018-06-30T01:30:00Z,"0,",0
2018-06-30T02:00:00Z,"0,",0
2018-06-30T02:30:00Z,"0,",0
2018-06-30T03:00:00Z,"0,",0
2018-06-30T03:30:00Z,"0,",0
2018-06-30T04:00:00Z,"0,",0
2018-06-30T04:30:00Z,"0,",0
2018-06-30T05:00:00Z,"0,",0
2018-06-30T05:30:00Z,"0,",0
2018-06-30T06:00:00Z,"0,",0
2018-06-30T06:30:00Z,"0,",0
2018-06-30T07:00:00Z,"0,",0
2018-06-30T07:30:00Z,"0,",0
2018-06-30T08:00:00Z,"0,",0
2018-06-30T08:30:00Z,"0,",0
2018-06-30T09:00:00Z,"0,",0
2018-06-30T09:30:00Z,"0,",0
2018-06-30T10:00:00Z,"0,",0
2018-06-30T10:30:00Z,"0,",0
2018-06-30T11:00:00Z,"0,",0
2018-06-30T11:30:00Z,"0,",0
2018-06-30T12:00:00Z,"0,",0
2018-06-30T12:30:00Z,"0,",0
2018-06-30T13:00:00Z,"0,",0
2018-06-30T13:30:00Z,"0,",0
2018-06-30T14:00:00Z,"0,",0
2018-06-30T14:30:00Z,"0,",0
2018-06-30T15:00:00Z,"0,",0
2018-06-30T15:30:00Z,"0,",0
2018-06-30T16:00:00Z,"0,",0
2018-06-30T16:30:00Z,"0,",0
2018-06-30T17:00:00Z,"0,",0
2018-06-30T17:30:00Z,"0,",0
2018-06-30T18:00:00Z,"0,",0
2018-06-30T18:30:00Z,"0,",0
2018-06-30T19:00:00Z,"0,",0
2018-06-30T19:30:00Z,"0,",0
2018-06-30T20:00:00Z,"0,",0
2018-06-30T20:30:00Z,"0,",0
2018-06-30T21:00:00Z,"0,",0
2018-06-30T21:30:00Z,"0,",0
2018-06-30T22:00:00Z,"0,",0
2018-06-30T22:30:00Z,"0,",0
2018-06-30T23:00:00Z,"0,",0
2018-06-30T23:30:00Z,"0,",0
2018-07-01T00:00:00Z,"0,",0
2018-07-01T00:30:00Z,"0,",0
2018-07-01T01:00:00Z,"0,",0
2018-07-01T01:30:00Z,"0,",0
2018-07-01T02:00:00Z,"0,",0
2018-07-01T02:30:00Z,"0,",0
2018-07-01T03:00:00Z,"0,",0
2018-07-01T03:30:00Z,"0,",0
2018-07-01T04:00:00Z,"0,",0
2018-07-01T04:30:00Z,"0,",0
2018-07-01T05:00:00Z,"0,",0
2018-07-01T05:30:00Z,"0,",0
2018-07-01T06:00:00Z,"0,",0
2018-07-01T06:30:00Z,"0,",0
2018-07-01T07:00:00Z,"0,",0
2018-07-01T07:30:00Z,"0,",0
2018-07-01T08:00:00Z,"0,",0
2018-07-01T08:30:00Z,"0,",0
2018-07-01T09:00:00Z,"0,",0
2018-07-01T09:30:00Z,"0,",0
2018-07-01T10:00:00Z,"0,",0
2018-07-01T10:30:00Z,"0,",0
2018-07-01T11:00:00Z,"0,",0
2018-07-01T11:30:00Z,"0,",0
2018-07-01T12:00:00Z,"0,",0
2018-07-01T12:30:00Z,"0,",0
2018-07-01T13:00:00Z,"0,",0
2018-07-01T13:30:00Z,"0,",0
2018-07-01T14:00:00Z,"0,",0
2018-07-01T14:30:00Z,"0,",0
2018-07-01T15:00:00Z,"0,",0
2018-07-01T15:30:00Z,"0,",0
2018-07-01T16:00:00Z,"0,",0
2018-07-01T16:30:00Z,"0,",0
2018-07-01T17:00:00Z,"0,",0
2018-07-01T17:30:00Z,"0,",0
2018-07-01T18:00:00Z,"0,",0
2018-07-01T18:30:00Z,"0,",0
2018-07-01T19:00:00Z,"0,",0
2018-07-01T19:30:00Z,"0,",0
2018-07-01T20:00:00Z,"0,",0
2018-07-01T20:30:00Z,"0,",0
2018-07-01T21:00:00Z,"0,",0
2018-07-01T21:30:00Z,"0,",0
2018-07-01T22:00:00Z,"0,",0
2018-07-01T22:30:00Z,"0,",0
2018-07-01T23:00:00Z,"0,",0
2018-07-01T23:30:00Z,"0,",0
2018-07-02T00:00:00Z,"0,",0
2018-07-02T00:30:00Z,"0,",0
2018-07-02T01:00:00Z,"0,",0
2018-07-02T01:30:00Z,"0,",0
2018-07-02T02:00:00Z,"0,",0
2018-07-02T02:30:00Z,"0,",0
2018-07-02T03:00:00Z,"0,",0
2018-07-02T03:30:00Z,"0,",0
2018-07-02T04:00:00Z,"0,",0
2018-07-02T04:30:00Z,"0,",0
2018-07-02T05:00:00Z,"0,",0
2018-07-02T05:30:00Z,"0,",0
2018-07-02T06:00:00Z,"0,",0
2018-07-02T06:30:00Z,"0,",0
2018-07-02T07:00:00Z,"0,",0
2018-07-02T07:30:00Z,"0,",0
2018-07-02T08:00:00Z,"0,",0
2018-07-02T08:30:00Z,"0,",0
2018-07-02T09:00:00Z,"0,",0
2018-07-02T09:30:00Z,"0,",0
2018-07-02T10:00:00Z,"0,",0
2018-07-02T10:30:00Z,"0,",0
2018-07-02T11:00:00Z,"0,",0
2018-07-02T11:30:00Z,"0,",0
2018-07-02T12:00:00Z,"0,",0
2018-07-02T12:30:00Z,"0,",0
2018-07-02T13:00:00Z,"0,",0
2018-07-02T13:30:00Z,"0,",0
2018-07-02T14:00:00Z,"0,",0
2018-07-02T14:30:00Z,"0,",0
2018-07-02T15:00:00Z,"0,",0
2018-07-02T15:30:00Z,"0,",0
2018-07-02T16:00:00Z,"0,",0
2018-07-02T16:30:00Z,"0,",0
2018-07-02T17:00:00Z,"0,",0
2018-07-02T17:30:00Z,"0,",0
2018-07-02T18:00:00Z,"0,",0
2018-07-02T18:30:00Z,"0,",0
2018-07-02T19:00:00Z,"0,",0
2018-07-02T19:30:00Z,"0,",0
2018-07-02T20:00:00Z,"0,",0
2018-07-02T20:30:00Z,"0,",0
2018-07-02T21:00:00Z,"0,",0
2018-07-02T21:30:00Z,"0,",0
2018-07-02T22:00:00Z,"0,",0
2018-07-02T22:30:00Z,"0,",0
2018-07-02T23:00:00Z,"0,",0
2018-07-02T23:30:00Z,"0,",0
2018-07-03T00:00:00Z,"0,",0
2018-07-03T00:30:00Z,"0,",0
2018-07-03T01:00:00Z,"0,",0
2018-07-03T01:30:00Z,"0,",0
2018-07-03T02:00:00Z,"0,",0
2018-07-03T02:30:00Z,"0,",0
2018-07-03T03:00:00Z,"0,",0
2018-07-03T03:30:00Z,"0,",0
2018-07-03T04:00:00Z,"0,",0
2018-07-03T04:30:00Z,"0,",0
2018-07-03T05:00:00Z,"0,",0
2018-07-03T05:30:00Z,"0,",0
2018-07-03T06:00:00Z,"0,",0
2018-07-03T06:30:00Z,"0,",0
2018-07-03T07:00:00Z,"0,",0
2018-07-03T07:30:00Z,"0,",0
2018-07-03T08:00:00Z,"0,",0
2018-07-03T08:30:00Z,"0,",0
2018-07-03T09:00:00Z,"0,",0
2018-07-03T09:30:00Z,"0,",0
2018-07-03T10:00:00Z,"0,",0
2018-07-03T10:30:00Z,"0,",0
2018-07-03T11:00:00Z,"0,",0
2018-07-03T11:30:00Z,"0,",0
2018-07-03T12:00:00Z,"0,",0
2018-07-03T12:30:00Z,"0,",0
2018-07-03T13:00:00Z,"0,",0
2018-07-03T13:30:00Z,"0,",0
2018-07-03T14:00:00Z,"0,",0
2018-07-03T14:30:00Z,"0,",0
2018-07-03T15:00:00Z,"0,",0
2018-07-03T15:30:00Z,"0,",0
2018-07-03T16:00:00Z,"0,",0
2018-07-03T16:30:00Z,"0,",0
2018-07-03T17:00:00Z,"0,",0
2018-07-03T17:30:00Z,"0,",0
2018-07-03T18:00:00Z,"0,",0
2018-07-03T18:30:00Z,"0,",0
2018-07-03T19:00:00Z,"0,",0
2018-07-03T19:30:00Z,"0,",0
2018-07-03T20:00:00Z,"0,",0
2018-07-03T20:30:00Z,"0,",0
2018-07-03T21:00:00Z,"0,",0
2018-07-03T21:30:00Z,"0,",0
2018-07-03T22:00:00Z,"0,",0
2018-07-03T22:30:00Z,"0,",0
2018-07-03T23:00:00Z,"0,",0
2018-07-03T23:30:00Z,"0,",0
2018-07-04T00:00:00Z,"0,",0
2018-07-04T00:30:00Z,"0,",0
2018-07-04T01:00:00Z,"0,",0
2018-07-04T01:30:00Z,"0,",0
2018-07-04T02:00:00Z,"0,",0
2018-07-04T02:30:00Z,"0,",0
2018-07-04T03:00:00Z,"0,",0
2018-07-04T03:30:00Z,"0,",0
2018-07-04T04:00:00Z,"0,",0
2018-07-04T04:30:00Z,"0,",0
2018-07-04T05:00:00Z,"0,",0
2018-07-04T05:30:00Z,"0,",0
2018-07-04T06:00:00Z,"0,",0
2018-07-04T06:30:00Z,"0,",0
2018-07-04T07:00:00Z,"0,",0
2018-07-04T07:30:00Z,"0,",0
2018-07-04T08:00:00Z,"0,",0
2018-07-04T08:30:00Z,"0,",0
2018-07-04T09:00:00Z,"0,",0
2018-07-04T09:30:00Z,"0,",0
2018-07-04T10:00:00Z,"0,",0
2018-07-04T10:30:00Z,"0,",0
2018-07-04T11:00:00Z,"0,",0
2018-07-04T11:30:00Z,"0,",0
2018-07-04T12:00:00Z,"0,",0
2018-07-04T12:30:00Z,"0,",0
2018-07-04T13:00:00Z,"0,",0
2018-07-04T13:30:00Z,"0,",0
2018-07-04T14:00:00Z,"0,",0
2018-07-04T14:30:00Z,"0,",0
2018-07-04T15:00:00Z,"0,",0
2018-07-04T15:30:00Z,"0,",0
2018-07-04T16:00:00Z,"0,",0
2018-07-04T16:30:00Z,"0,",0
2018-07-04T17:00:00Z,"0,",0
2018-07-04T17:30:00Z,"0,",0
2018-07-04T18:00:00Z,"0,",0
2018-07-04T18:30:00Z,"0,",0
2018-07-04T19:00:00Z,"0,",0
2018-07-04T19:30:00Z,"0,",0
2018-07-04T20:00:00Z,"0,",0
2018-07-04T20:30:00Z,"0,",0
2018-07-04T21:00:00Z,"0,",0
2018-07-04T21:30:00Z,"0,",0
2018-07-04T22:00:00Z,"0,",0
2018-07-04T22:30:00Z,"0,",0
2018-07-04T23:00:00Z,"0,",0
2018-07-04T23:30:00Z,"0,",0
2018-07-05T00:00:00Z,"0,",0
2018-07-05T00:30:00Z,"0,",0
2018-07-05T01:00:00Z,"0,",0
2018-07-05T01:30:00Z,"0,",0
2018-07-05T02:00:00Z,"0,",0
2018-07-05T02:30:00Z,"0,",0
2018-07-05T03:00:00Z,"0,",0
2018-07-05T03:30:00Z,"0,",0
2018-07-05T04:00:00Z,"0,",0
2018-07-05T04:30:00Z,"0,",0
2018-07-05T05:00:00Z,"0,",0
2018-07-05T05:30:00Z,"0,",0
2018-07-05T06:00:00Z,"0,",0
2018-07-05T06:30:00Z,"0,",0
2018-07-05T07:00:00Z,"0,",0
2018-07-05T07:30:00Z,"0,",0
2018-07-05T08:00:00Z,"0,",0
2018-07-05T08:30:00Z,"0,",0
2018-07-05T09:00:00Z,"0,",0
2018-07-05T09:30:00Z,"0,",0
2018-07-05T10:00:00Z,"0,",0
2018-07-05T10:30:00Z,"0,",0
2018-07-05T11:00:00Z,"0,",0
2018-07-05T11:30:00Z,"0,",0
2018-07-05T12:00:00Z,"0,",0
2018-07-05T12:30:00Z,"0,",0
2018-07-05T13:00:00Z,"0,",0
2018-07-05T13:30:00Z,"0,",0
2018-07-05T14:00:00Z,"0,",0
2018-07-05T14:30:00Z,"0,",0
2018-07-05T15:00:00Z,"0,",0
2018-07-05T15:30:00Z,"0,",0
2018-07-05T16:00:00Z,"0,",0
2018-07-05T16:30:00Z,"0,",0
2018-07-05T17:00:00Z,"0,",0
2018-07-05T17:30:00Z,"0,",0
2018-07-05T18:00:00Z,"0,",0
2018-07-05T18:30:00Z,"0,",0
2018-07-05T19:00:00Z,"0,",0
2018-07-05T19:30:00Z,"0,",0
2018-07-05T20:00:00Z,"0,",0
2018-07-05T20:30:00Z,"0,",0
2018-07-05T21:00:00Z,"0,",0
2018-07-05T21:30:00Z,"0,",0
2018-07-05T22:00:00Z,"0,",0
2018-07-05T22:30:00Z,"0,",0
2018-07-05T23:00:00Z,"0,",0
2018-07-05T23:30:00Z,"0,",0
2018-07-06T00:00:00Z,"0,",0
2018-07-06T00:30:00Z,"0,",0
2018-07-06T01:00:00Z,"0,",0
2018-07-06T01:30:00Z,"0,",0
2018-07-06T02:00:00Z,"0,",0
2018-07-06T02:30:00Z,"0,",0
2018-07-06T03:00:00Z,"0,",0
2018-07-06T03:30:00Z,"0,",0
2018-07-06T04:00:00Z,"0,",0
2018-07-06T04:30:00Z,"0,",0
2018-07-06T05:00:00Z,"0,",0
2018-07-06T05:30:00Z,"0,",0
2018-07-06T06:00:00Z,"0,",0
2018-07-06T06:30:00Z,"0,",0
2018-07-06T07:00:00Z,"0,",0
2018-07-06T07:30:00Z,"0,",0
2018-07-06T08:00:00Z,"0,",0
2018-07-06T08:30:00Z,"0,",0
2018-07-06T09:00:00Z,"0,",0
2018-07-06T09:30:00Z,"0,",0
2018-07-06T10:00:00Z,"0,",0
2018-07-06T10:30:00Z,"0,",0
2018-07-06T11:00:00Z,"0,",0
2018-07-06T11:30:00Z,"0,",0
2018-07-06T12:00:00Z,"0,",0
2018-07-06T12:30:00Z,"0,",0
2018-07-06T13:00:00Z,"0,",0
2018-07-06T13:30:00Z,"0,",0
2018-07-06T14:00:00Z,"0,",0
2018-07-06T14:30:00Z,"0,",0
2018-07-06T15:00:00Z,"0,",0
2018-07-06T15:30:00Z,"0,",0
2018-07-06T16:00:00Z,"0,",0
2018-07-06T16:30:00Z,"0,",0
2018-07-06T17:00:00Z,"0,",0
2018-07-06T17:30:00Z,"0,",0
2018-07-06T18:00:00Z,"0,",0
2018-07-06T18:30:00Z,"0,",0
2018-07-06T19:00:00Z,"0,",0
2018-07-06T19:30:00Z,"0,",0
2018-07-06T20:00:00Z,"0,",0
2018-07-06T20:30:00Z,"0,",0
2018-07-06T21:00:00Z,"0,",0
2018-07-06T21:30:00Z,"0,",0
2018-07-06T22:00:00Z,"0,",0
2018-07-06T22:30:00Z,"0,",0
2018-07-06T23:00:00Z,"0,",0
2018-07-06T23:30:00Z,"0,",0
2018-07-07T00:00:00Z,"0,",0
2018-07-07T00:30:00Z,"0,",0
2018-07-07T01:00:00Z,"0,",0
2018-07-07T01:30:00Z,"0,",0
2018-07-07T02:00:00Z,"0,",0
2018-07-07T02:30:00Z,"0,",0
2018-07-07T03:00:00Z,"0,",0
2018-07-07T03:30:00Z,"0,",0
2018-07-07T04:00:00Z,"0,",0
2018-07-07T04:30:00Z,"0,",0
2018-07-07T05:00:00Z,"0,",0
2018-07-07T05:30:00Z,"0,",0
2018-07-07T06:00:00Z,"0,",0
2018-07-07T06:30:00Z,"0,",0
2018-07-07T07:00:00Z,"0,",0
2018-07-07T07:30:00Z,"0,",0
2018-07-07T08:00:00Z,"0,",0
2018-07-07T08:30:00Z,"0,",0
2018-07-07T09:00:00Z,"0,",0
2018-07-07T09:30:00Z,"0,",0
2018-07-07T10:00:00Z,"0,",0
2018-07-07T10:30:00Z,"0,",0
2018-07-07T11:00:00Z,"0,",0
2018-07-07T11:30:00Z,"0,",0
2018-07-07T12:00:00Z,"0,",0
2018-07-07T12:30:00Z,"0,",0
2018-07-07T13:00:00Z,"0,",0
2018-07-07T13:30:00Z,"0,",0
2018-07-07T14:00:00Z,"0,",0
2018-07-07T14:30:00Z,"0,",0
2018-07-07T15:00:00Z,"0,",0
2018-07-07T15:30:00Z,"0,",0
2018-07-07T16:00:00Z,"0,",0
2018-07-07T16:30:00Z,"0,",0
2018-07-07T17:00:00Z,"0,",0
2018-07-07T17:30:00Z,"0,",0
2018-07-07T18:00:00Z,"0,",0
2018-07-07T18:30:00Z,"0,",0
2018-07-07T19:00:00Z,"0,",0
2018-07-07T19:30:00Z,"0,",0
2018-07-07T20:00:00Z,"0,",0
2018-07-07T20:30:00Z,"0,",0
2018-07-07T21:00:00Z,"0,",0
2018-07-07T21:30:00Z,"0,",0
